order_id,client_id,restaurant_id,order_datetime,status,total_amount,payment_method,order_items,courier_name,delivery_assigned_time,delivery_actual_time,delivery_status,actual_delivery_address
77,215,15,2026-04-02 07:54:53,доставлен,864.7,СБП,"[{""dish_id"": 289, ""quantity"": 1, ""price_at_order"": 110.2}, {""dish_id"": 300, ""quantity"": 1, ""price_at_order"": 150.0}, {""dish_id"": 284, ""quantity"": 3, ""price_at_order"": 123.7}, {""dish_id"": 297, ""quantity"": 2, ""price_at_order"": 116.7}]",Мамонтов Жанна,2026-04-02 08:00:53,2026-04-02 08:27:53,выполнен,
78,893,17,2026-05-14 06:22:02,доставлен,82.8,GooglePay,"[{""dish_id"": 341, ""quantity"": 1, ""price_at_order"": 38.2}, {""dish_id"": 336, ""quantity"": 1, ""price_at_order"": 44.6}]",Якушева Любосмысл,2026-05-14 06:32:02,2026-05-14 07:11:02,выполнен,"клх Обоянь, пер. Добролюбова, д. 605 к. 826, 449436"
79,763,9,2026-06-05 16:11:45,доставлен,767.9,Наличные,"[{""dish_id"": 163, ""quantity"": 3, ""price_at_order"": 148.4}, {""dish_id"": 173, ""quantity"": 2, ""price_at_order"": 130.9}, {""dish_id"": 162, ""quantity"": 1, ""price_at_order"": 60.9}]",Третьяков Григорий,2026-06-05 16:15:45,2026-06-05 17:41:45,выполнен,
80,723,11,2026-03-10 13:35:08,принят,759.3,Карта,"[{""dish_id"": 221, ""quantity"": 3, ""price_at_order"": 62.4}, {""dish_id"": 220, ""quantity"": 2, ""price_at_order"": 136.6}, {""dish_id"": 206, ""quantity"": 2, ""price_at_order"": 113.0}, {""dish_id"": 203, ""quantity"": 3, ""price_at_order"": 24.3}]",Богданов Модест,2026-03-10 13:41:08,,в пути,
81,893,6,2026-02-27 17:30:50,доставлен,289.8,Наличные,"[{""dish_id"": 102, ""quantity"": 3, ""price_at_order"": 96.6}]",Соболев Ираклий,2026-02-27 17:40:50,2026-02-27 17:54:50,выполнен,
82,602,3,2026-03-04 06:07:44,принят,466.2,СБП,"[{""dish_id"": 57, ""quantity"": 1, ""price_at_order"": 101.6}, {""dish_id"": 58, ""quantity"": 1, ""price_at_order"": 53.8}, {""dish_id"": 58, ""quantity"": 2, ""price_at_order"": 53.8}, {""dish_id"": 57, ""quantity"": 2, ""price_at_order"": 101.6}]",Рогов Евдоким,2026-03-04 06:13:44,,назначен,"п. Баксан, наб. Короткая, д. 886, 715203"
83,964,17,2026-02-11 04:02:06,доставлен,764.8,Наличные,"[{""dish_id"": 335, ""quantity"": 1, ""price_at_order"": 137.0}, {""dish_id"": 326, ""quantity"": 2, ""price_at_order"": 106.0}, {""dish_id"": 336, ""quantity"": 2, ""price_at_order"": 44.6}, {""dish_id"": 326, ""quantity"": 2, ""price_at_order"": 106.0}, {""dish_id"": 341, ""quantity"": 3, ""price_at_order"": 38.2}]",Сергеев Акулина,2026-02-11 04:11:06,2026-02-11 05:26:06,выполнен,
84,761,3,2026-03-31 10:47:23,принят,267.2,Наличные,"[{""dish_id"": 59, ""quantity"": 2, ""price_at_order"": 133.6}]",Герасимов Филимон,2026-03-31 10:56:23,,выполнен,
85,97,10,2026-03-22 08:53:01,готовится,118.2,Наличные,"[{""dish_id"": 198, ""quantity"": 3, ""price_at_order"": 39.4}]",Шубин Дарья,2026-03-22 08:59:01,,выполнен,
86,89,16,2026-04-16 13:24:12,доставлен,334.2,Карта,"[{""dish_id"": 306, ""quantity"": 3, ""price_at_order"": 48.6}, {""dish_id"": 315, ""quantity"": 3, ""price_at_order"": 62.8}]",Соловьев Матвей,2026-04-16 13:32:12,2026-04-16 14:25:12,выполнен,"клх Вологда, алл. Крупской, д. 1, 432298"
87,566,1,2026-05-27 11:01:51,готовится,183.7,Наличные,"[{""dish_id"": 9, ""quantity"": 1, ""price_at_order"": 108.9}, {""dish_id"": 14, ""quantity"": 2, ""price_at_order"": 37.4}]",Бобылева Савелий,2026-05-27 11:06:51,,назначен,
88,730,13,2026-06-02 11:33:12,доставлен,852.8,Карта,"[{""dish_id"": 249, ""quantity"": 2, ""price_at_order"": 114.2}, {""dish_id"": 246, ""quantity"": 2, ""price_at_order"": 117.0}, {""dish_id"": 249, ""quantity"": 2, ""price_at_order"": 114.2}, {""dish_id"": 257, ""quantity"": 3, ""price_at_order"": 54.0}]",Сазонов Остап,2026-06-02 11:35:12,2026-06-02 12:39:12,выполнен,
89,52,10,2026-04-26 19:33:50,готовится,196.4,ApplePay,"[{""dish_id"": 189, ""quantity"": 2, ""price_at_order"": 98.2}]",Исаков Дорофей,2026-04-26 19:41:50,,выполнен,
90,350,20,2026-05-24 18:36:37,доставлен,180.3,Наличные,"[{""dish_id"": 384, ""quantity"": 3, ""price_at_order"": 60.1}]",Смирнова Дарья,2026-05-24 18:42:37,2026-05-24 19:24:37,выполнен,
91,595,20,2026-04-03 16:10:28,готовится,775.2,Наличные,"[{""dish_id"": 387, ""quantity"": 1, ""price_at_order"": 82.1}, {""dish_id"": 392, ""quantity"": 2, ""price_at_order"": 18.8}, {""dish_id"": 387, ""quantity"": 3, ""price_at_order"": 82.1}, {""dish_id"": 383, ""quantity"": 3, ""price_at_order"": 136.4}]",Исакова Людмила,2026-04-03 16:20:28,,в пути,
92,297,2,2025-12-19 03:38:16,доставлен,327.0,ApplePay,"[{""dish_id"": 24, ""quantity"": 3, ""price_at_order"": 48.0}, {""dish_id"": 35, ""quantity"": 3, ""price_at_order"": 61.0}]",Логинова Клавдий,2025-12-19 03:41:16,2025-12-19 04:55:16,выполнен,
93,886,19,2026-01-03 22:13:34,принят,212.7,СБП,"[{""dish_id"": 381, ""quantity"": 3, ""price_at_order"": 70.9}]",Аксенов Елизар,2026-01-03 22:23:34,,выполнен,
94,794,13,2026-03-26 07:25:23,доставлен,147.0,GooglePay,"[{""dish_id"": 257, ""quantity"": 1, ""price_at_order"": 54.0}, {""dish_id"": 254, ""quantity"": 2, ""price_at_order"": 46.5}]",Григорьев Август,2026-03-26 07:34:23,2026-03-26 08:11:23,выполнен,
95,491,4,2026-02-26 00:09:11,доставлен,175.8,GooglePay,"[{""dish_id"": 72, ""quantity"": 3, ""price_at_order"": 58.6}]",Федоров Октябрина,2026-02-26 00:11:11,2026-02-26 00:45:11,выполнен,
96,275,4,2026-05-14 07:50:48,доставлен,883.4,СБП,"[{""dish_id"": 71, ""quantity"": 1, ""price_at_order"": 130.3}, {""dish_id"": 74, ""quantity"": 3, ""price_at_order"": 73.3}, {""dish_id"": 76, ""quantity"": 2, ""price_at_order"": 148.9}, {""dish_id"": 72, ""quantity"": 3, ""price_at_order"": 58.6}, {""dish_id"": 70, ""quantity"": 2, ""price_at_order"": 29.8}]",Морозова Яков,2026-05-14 07:58:48,2026-05-14 08:10:48,выполнен,
97,641,17,2025-12-24 22:30:54,доставлен,62.7,Карта,"[{""dish_id"": 334, ""quantity"": 1, ""price_at_order"": 62.7}]",Чернова Селиверст,2025-12-24 22:33:54,2025-12-24 22:57:54,выполнен,
98,193,10,2025-12-18 07:07:11,доставлен,476.1,GooglePay,"[{""dish_id"": 181, ""quantity"": 1, ""price_at_order"": 65.2}, {""dish_id"": 198, ""quantity"": 2, ""price_at_order"": 39.4}, {""dish_id"": 180, ""quantity"": 2, ""price_at_order"": 104.2}, {""dish_id"": 194, ""quantity"": 1, ""price_at_order"": 123.7}]",Воробьев Михаил,2025-12-18 07:15:11,2025-12-18 08:15:11,выполнен,
99,811,17,2026-01-08 05:53:37,принят,871.9,СБП,"[{""dish_id"": 332, ""quantity"": 1, ""price_at_order"": 130.6}, {""dish_id"": 328, ""quantity"": 3, ""price_at_order"": 96.5}, {""dish_id"": 326, ""quantity"": 3, ""price_at_order"": 106.0}, {""dish_id"": 336, ""quantity"": 3, ""price_at_order"": 44.6}]",Максимов Эраст,2026-01-08 06:00:37,,назначен,
100,357,15,2025-12-25 17:37:42,доставлен,948.5,СБП,"[{""dish_id"": 299, ""quantity"": 3, ""price_at_order"": 145.3}, {""dish_id"": 294, ""quantity"": 1, ""price_at_order"": 132.1}, {""dish_id"": 290, ""quantity"": 3, ""price_at_order"": 105.4}, {""dish_id"": 286, ""quantity"": 1, ""price_at_order"": 64.3}]",Федорова Карл,2025-12-25 17:39:42,2025-12-25 18:56:42,выполнен,
101,468,9,2026-02-15 18:49:58,доставлен,608.8,Карта,"[{""dish_id"": 164, ""quantity"": 3, ""price_at_order"": 55.8}, {""dish_id"": 175, ""quantity"": 2, ""price_at_order"": 118.6}, {""dish_id"": 164, ""quantity"": 1, ""price_at_order"": 55.8}, {""dish_id"": 163, ""quantity"": 1, ""price_at_order"": 148.4}]",Русаков Валерия,2026-02-15 18:53:58,2026-02-15 19:33:58,выполнен,
102,853,15,2026-05-10 01:48:58,доставлен,450.0,СБП,"[{""dish_id"": 300, ""quantity"": 3, ""price_at_order"": 150.0}]",Пахомова Лавр,2026-05-10 01:50:58,2026-05-10 02:34:58,выполнен,"д. Шатки, наб. Шахтерская, д. 1/3, 996114"
103,159,9,2026-01-20 18:20:02,доставлен,111.2,Наличные,"[{""dish_id"": 171, ""quantity"": 2, ""price_at_order"": 55.6}]",Калашников Сила,2026-01-20 18:22:02,2026-01-20 18:45:02,выполнен,
104,246,11,2026-05-18 10:47:19,готовится,543.0,ApplePay,"[{""dish_id"": 206, ""quantity"": 1, ""price_at_order"": 113.0}, {""dish_id"": 216, ""quantity"": 1, ""price_at_order"": 35.3}, {""dish_id"": 211, ""quantity"": 1, ""price_at_order"": 65.8}, {""dish_id"": 208, ""quantity"": 3, ""price_at_order"": 28.3}, {""dish_id"": 213, ""quantity"": 2, ""price_at_order"": 122.0}]",Колесников Аникей,2026-05-18 10:54:19,,выполнен,
105,511,17,2026-02-08 12:15:15,отменён,231.4,ApplePay,"[{""dish_id"": 334, ""quantity"": 2, ""price_at_order"": 62.7}, {""dish_id"": 326, ""quantity"": 1, ""price_at_order"": 106.0}]",,,,,
106,263,11,2026-04-10 18:07:28,доставлен,399.3,Карта,"[{""dish_id"": 209, ""quantity"": 3, ""price_at_order"": 133.1}]",Меркушев Самуил,2026-04-10 18:11:28,2026-04-10 19:21:28,выполнен,
107,270,8,2026-04-30 23:05:20,доставлен,738.1,ApplePay,"[{""dish_id"": 148, ""quantity"": 3, ""price_at_order"": 132.9}, {""dish_id"": 143, ""quantity"": 3, ""price_at_order"": 45.8}, {""dish_id"": 147, ""quantity"": 2, ""price_at_order"": 101.0}]",Зыкова Оксана,2026-04-30 23:12:20,2026-05-01 00:18:20,выполнен,
108,328,18,2026-04-28 15:01:52,доставлен,967.5,Карта,"[{""dish_id"": 364, ""quantity"": 1, ""price_at_order"": 133.3}, {""dish_id"": 364, ""quantity"": 3, ""price_at_order"": 133.3}, {""dish_id"": 345, ""quantity"": 2, ""price_at_order"": 146.7}, {""dish_id"": 344, ""quantity"": 1, ""price_at_order"": 140.9}]",Гурьев Владилен,2026-04-28 15:07:52,2026-04-28 15:39:52,выполнен,
109,76,14,2026-01-21 18:49:51,готовится,343.4,Карта,"[{""dish_id"": 275, ""quantity"": 2, ""price_at_order"": 31.4}, {""dish_id"": 272, ""quantity"": 2, ""price_at_order"": 44.5}, {""dish_id"": 278, ""quantity"": 3, ""price_at_order"": 29.0}, {""dish_id"": 282, ""quantity"": 3, ""price_at_order"": 24.4}, {""dish_id"": 275, ""quantity"": 1, ""price_at_order"": 31.4}]",Федоров Пахом,2026-01-21 18:55:51,,назначен,
110,273,3,2025-12-24 19:40:27,доставлен,529.9,СБП,"[{""dish_id"": 60, ""quantity"": 2, ""price_at_order"": 79.2}, {""dish_id"": 54, ""quantity"": 1, ""price_at_order"": 113.5}, {""dish_id"": 48, ""quantity"": 3, ""price_at_order"": 37.3}, {""dish_id"": 55, ""quantity"": 3, ""price_at_order"": 48.7}]",Лебедев Чеслав,2025-12-24 19:42:27,2025-12-24 20:48:27,выполнен,
111,282,6,2026-05-04 18:25:09,принят,103.3,ApplePay,"[{""dish_id"": 112, ""quantity"": 1, ""price_at_order"": 103.3}]",Тимофеев Вышеслав,2026-05-04 18:35:09,,назначен,
112,531,17,2025-12-31 00:27:07,отменён,335.3,GooglePay,"[{""dish_id"": 327, ""quantity"": 1, ""price_at_order"": 90.2}, {""dish_id"": 335, ""quantity"": 1, ""price_at_order"": 137.0}, {""dish_id"": 329, ""quantity"": 1, ""price_at_order"": 108.1}]",,,,,
113,72,17,2026-04-03 00:28:11,доставлен,378.3,ApplePay,"[{""dish_id"": 338, ""quantity"": 3, ""price_at_order"": 18.0}, {""dish_id"": 329, ""quantity"": 3, ""price_at_order"": 108.1}]",Сысоев Константин,2026-04-03 00:36:11,2026-04-03 01:58:11,выполнен,
114,168,12,2026-02-13 18:16:28,готовится,472.3,GooglePay,"[{""dish_id"": 242, ""quantity"": 2, ""price_at_order"": 38.7}, {""dish_id"": 222, ""quantity"": 3, ""price_at_order"": 62.8}, {""dish_id"": 223, ""quantity"": 3, ""price_at_order"": 38.5}, {""dish_id"": 224, ""quantity"": 2, ""price_at_order"": 45.5}]",Евдокимова Евстигней,2026-02-13 18:23:28,,выполнен,
115,16,20,2026-05-18 17:39:46,доставлен,129.3,Карта,"[{""dish_id"": 386, ""quantity"": 3, ""price_at_order"": 43.1}]",Русаков Венедикт,2026-05-18 17:46:46,2026-05-18 18:46:46,выполнен,
116,122,9,2026-02-02 18:19:53,доставлен,512.6,Наличные,"[{""dish_id"": 177, ""quantity"": 1, ""price_at_order"": 103.7}, {""dish_id"": 169, ""quantity"": 3, ""price_at_order"": 48.5}, {""dish_id"": 169, ""quantity"": 1, ""price_at_order"": 48.5}, {""dish_id"": 177, ""quantity"": 1, ""price_at_order"": 103.7}, {""dish_id"": 171, ""quantity"": 2, ""price_at_order"": 55.6}]",Рожков Изяслав,2026-02-02 18:27:53,2026-02-02 18:58:53,выполнен,
117,463,17,2026-05-20 22:10:10,доставлен,698.9,GooglePay,"[{""dish_id"": 326, ""quantity"": 3, ""price_at_order"": 106.0}, {""dish_id"": 327, ""quantity"": 1, ""price_at_order"": 90.2}, {""dish_id"": 342, ""quantity"": 2, ""price_at_order"": 106.8}, {""dish_id"": 340, ""quantity"": 3, ""price_at_order"": 25.7}]",Никифоров Аникей,2026-05-20 22:17:10,2026-05-20 23:32:10,выполнен,
118,919,8,2026-02-02 22:32:11,принят,498.4,СБП,"[{""dish_id"": 147, ""quantity"": 1, ""price_at_order"": 101.0}, {""dish_id"": 143, ""quantity"": 3, ""price_at_order"": 45.8}, {""dish_id"": 142, ""quantity"": 2, ""price_at_order"": 83.7}, {""dish_id"": 158, ""quantity"": 1, ""price_at_order"": 92.6}]",Емельянов Борис,2026-02-02 22:42:11,,в пути,
119,15,19,2026-04-07 06:36:06,принят,260.4,Карта,"[{""dish_id"": 371, ""quantity"": 3, ""price_at_order"": 86.8}]",Максимов Прокл,2026-04-07 06:39:06,,выполнен,"ст. Верхний Баскунчак, пр. Шмидта, д. 6/7, 233616"
120,377,12,2026-02-16 23:52:19,доставлен,565.1,Карта,"[{""dish_id"": 238, ""quantity"": 1, ""price_at_order"": 36.4}, {""dish_id"": 243, ""quantity"": 3, ""price_at_order"": 120.3}, {""dish_id"": 236, ""quantity"": 1, ""price_at_order"": 115.7}, {""dish_id"": 235, ""quantity"": 1, ""price_at_order"": 52.1}]",Ларионов Сократ,2026-02-16 23:54:19,2026-02-17 01:16:19,выполнен,
121,113,18,2025-12-14 05:01:59,доставлен,1229.6,Карта,"[{""dish_id"": 357, ""quantity"": 3, ""price_at_order"": 112.1}, {""dish_id"": 360, ""quantity"": 3, ""price_at_order"": 27.2}, {""dish_id"": 359, ""quantity"": 3, ""price_at_order"": 91.3}, {""dish_id"": 354, ""quantity"": 2, ""price_at_order"": 107.8}, {""dish_id"": 353, ""quantity"": 3, ""price_at_order"": 107.4}]",Дьячков София,2025-12-14 05:03:59,2025-12-14 06:31:59,выполнен,
122,826,15,2026-01-07 04:00:11,доставлен,908.3,СБП,"[{""dish_id"": 295, ""quantity"": 3, ""price_at_order"": 75.4}, {""dish_id"": 290, ""quantity"": 2, ""price_at_order"": 105.4}, {""dish_id"": 291, ""quantity"": 3, ""price_at_order"": 101.8}, {""dish_id"": 285, ""quantity"": 2, ""price_at_order"": 50.8}, {""dish_id"": 286, ""quantity"": 1, ""price_at_order"": 64.3}]",Овчинников Радован,2026-01-07 04:08:11,2026-01-07 04:33:11,выполнен,
123,464,18,2026-02-11 04:20:36,доставлен,239.1,Карта,"[{""dish_id"": 347, ""quantity"": 1, ""price_at_order"": 105.8}, {""dish_id"": 364, ""quantity"": 1, ""price_at_order"": 133.3}]",Нестеров Мартьян,2026-02-11 04:26:36,2026-02-11 05:14:36,выполнен,
124,220,20,2026-01-07 23:47:16,готовится,837.4,Карта,"[{""dish_id"": 383, ""quantity"": 2, ""price_at_order"": 136.4}, {""dish_id"": 391, ""quantity"": 2, ""price_at_order"": 96.3}, {""dish_id"": 389, ""quantity"": 3, ""price_at_order"": 124.0}]",Одинцов Ратибор,2026-01-07 23:52:16,,в пути,
125,284,15,2026-01-05 20:46:45,доставлен,50.8,Карта,"[{""dish_id"": 285, ""quantity"": 1, ""price_at_order"": 50.8}]",Корнилова Аполлинарий,2026-01-05 20:54:45,2026-01-05 22:06:45,выполнен,"клх Соловки, ул. Средняя, д. 6/2 стр. 705, 069057"
126,779,6,2025-12-24 15:58:03,доставлен,176.6,Карта,"[{""dish_id"": 103, ""quantity"": 1, ""price_at_order"": 29.2}, {""dish_id"": 120, ""quantity"": 2, ""price_at_order"": 73.7}]",Ермакова Аскольд,2025-12-24 16:05:03,2025-12-24 16:30:03,выполнен,
127,378,15,2026-01-13 10:27:42,доставлен,298.3,ApplePay,"[{""dish_id"": 290, ""quantity"": 1, ""price_at_order"": 105.4}, {""dish_id"": 286, ""quantity"": 3, ""price_at_order"": 64.3}]",Сергеев Ия,2026-01-13 10:36:42,2026-01-13 10:52:42,выполнен,
128,92,13,2026-03-21 08:58:12,принят,605.2,GooglePay,"[{""dish_id"": 260, ""quantity"": 3, ""price_at_order"": 15.5}, {""dish_id"": 265, ""quantity"": 3, ""price_at_order"": 63.9}, {""dish_id"": 266, ""quantity"": 1, ""price_at_order"": 99.1}, {""dish_id"": 244, ""quantity"": 1, ""price_at_order"": 126.1}, {""dish_id"": 255, ""quantity"": 2, ""price_at_order"": 70.9}]",Королев Нестор,2026-03-21 09:03:12,,выполнен,"ст. Ирбит, наб. Енисейская, д. 13, 484951"
129,616,17,2026-05-28 00:16:19,принят,89.2,GooglePay,"[{""dish_id"": 336, ""quantity"": 2, ""price_at_order"": 44.6}]",Фадеева Панкрат,2026-05-28 00:21:19,,выполнен,
130,444,13,2026-02-12 03:34:10,доставлен,716.3,GooglePay,"[{""dish_id"": 263, ""quantity"": 2, ""price_at_order"": 83.0}, {""dish_id"": 251, ""quantity"": 2, ""price_at_order"": 47.4}, {""dish_id"": 253, ""quantity"": 3, ""price_at_order"": 38.2}, {""dish_id"": 262, ""quantity"": 1, ""price_at_order"": 45.4}, {""dish_id"": 252, ""quantity"": 3, ""price_at_order"": 98.5}]",Блохин Аполлон,2026-02-12 03:44:10,2026-02-12 04:38:10,выполнен,"п. Долинск, бул. Моховой, д. 324, 468551"
131,314,1,2026-03-31 06:35:13,доставлен,224.1,GooglePay,"[{""dish_id"": 16, ""quantity"": 1, ""price_at_order"": 93.1}, {""dish_id"": 10, ""quantity"": 2, ""price_at_order"": 65.5}]",Васильев Гаврила,2026-03-31 06:43:13,2026-03-31 06:58:13,выполнен,
132,376,14,2026-04-28 20:37:18,доставлен,403.0,Карта,"[{""dish_id"": 275, ""quantity"": 1, ""price_at_order"": 31.4}, {""dish_id"": 275, ""quantity"": 2, ""price_at_order"": 31.4}, {""dish_id"": 282, ""quantity"": 3, ""price_at_order"": 24.4}, {""dish_id"": 269, ""quantity"": 2, ""price_at_order"": 117.8}]",Виноградов Лазарь,2026-04-28 20:45:18,2026-04-28 21:34:18,выполнен,
133,54,10,2025-12-23 06:27:12,принят,195.6,ApplePay,"[{""dish_id"": 192, ""quantity"": 2, ""price_at_order"": 97.8}]",Зиновьева Феврония,2025-12-23 06:31:12,,выполнен,
134,87,7,2026-04-15 14:19:38,принят,127.2,ApplePay,"[{""dish_id"": 137, ""quantity"": 1, ""price_at_order"": 127.2}]",Щукина Артемий,2026-04-15 14:25:38,,в пути,
135,888,15,2026-02-10 14:58:14,принят,109.4,СБП,"[{""dish_id"": 287, ""quantity"": 1, ""price_at_order"": 109.4}]",Зуева Лев,2026-02-10 15:06:14,,в пути,
